"364102646628158707_175130834","misc","0","0","0"
"364453725780724269_41663729","misc","0","0","214.65688410440436"
"364145887280487825_11509470","misc","222.69075996411638","222.69075996411638","229.6742385407321"
"364373503459063380_2918964","misc","231.75099320774066","231.75099320774066","229.40341321713873"
"364382550310889805_251602153","misc","213.04174676406504","213.04174676406504","185.23736597035315"
"364384467818840343_7560191","misc","179.9305822546883","179.9305822546883","179.80322739117415"
"364436979323966003_1781987","misc","223.1716647443291","223.1716647443291","225.37183348284827"
"364441379265582895_23441284","misc","129.24145627750025","129.24145627750025","181.72268144730654"
"364455269360409561_31674037","misc","0","0","126.87569951727968"
"364463940519498119_37331699","misc","41.14956854201375","41.14956854201375","41.45048912811311"
"364475341907416503_17319596","misc","0","0","114.61616258703916"
"364496974186986163_48046965","misc","0","0","143.02573796403095"
"364532047981510820_7093007","misc","114.144794737067","114.144794737067","114.46141441325987"
"364540275651609767_260185608","misc","0","0","208.37344611047018"
"364560797241181455_221441536","misc","27.00437865778122","27.00437865778122","25.734792173950197"
"363372665651431715_220788937","monuments","0","0","44.38388013157331"
"363946394444250576_1452190","monuments","4.9743154342347005","4.9743154342347005","2.3780810799265235"
"364034911505398786_15381966","monuments","0","0","41.91272587466357"
"363935186133497348_16944140","monuments","12.130345166389002","12.130345166389002","32.774648639412206"
"364418255329421155_27661272","monuments","0","0","205.4042141911231"
"364446026749581047_184858460","monuments","0","0","179.43654150113204"
"364447869422636749_21696378","monuments","0","0","155.78166517151507"
"364054609716785945_43220203","basketball","0","0","83.46775812721607"
"364085450412082416_238508280","misc","59.491541714725116","59.491541714725116","59.4900358836345"
"364134363136055926_21298893","misc","51.10968003759235","51.10968003759235","51.624428638557816"
"364384459843628341_19742490","misc","198.84713144517053","198.84713144517053","218.8424430774488"
"364409378323681712_16129979","misc","205.92731428083215","205.92731428083215","197.017963176556"
"364417613377506353_16494290","misc","0","0","150.80453030885562"
"364436560965533827_175960255","misc","61.27548165235595","61.27548165235595","61.48349993592208"
"364451600627111267_28863300","misc","0","0","130.5947819214832"
"364458850203053064_12456642","misc","166.11777521466095","166.11777521466095","146.1791511811697"
"364463753513024275_522445","misc","174.85002563116754","174.85002563116754","160.49845145029693"
"364469930794057252_213869766","misc","16.772747661155964","16.772747661155964","42.2499679610406"
"364479227978186163_11497430","misc","82.3846063479858","82.3846063479858","78.4803494382502"
"364479366522082207_1875131","misc","183.1980755265069","183.1980755265069","184.32454397881148"
"364481034786156815_209104843","misc","118.1215237729078","118.1215237729078","127.61063052672044"
"364483190649777206_30669602","misc","38.322888632577246","38.322888632577246","31.54447007561194"
"364484444889279554_30669602","misc","34.19187064804134","34.19187064804134","33.68464052287583"
"364484606493103647_197386956","misc","22.107629544192406","22.107629544192406","22.458199837669287"
"364513207654016350_19862552","misc","153.31413131701476","153.31413131701476","140.87204707591115"
"364548400156270759_1689119","misc","113.6413452091075","113.6413452091075","129.77025930197786"
"364555675285211907_41663729","misc","25.61117518902986","25.61117518902986","25.82728864966466"
"364567591554299189_25463500","misc","196.55197787175885","196.55197787175885","196.4848348925628"
"363944863305131953_51347136","monuments","12.149269511726256","12.149269511726256","10.674409415182204"
"364026456368861777_45488443","monuments","18.485678585159558","18.485678585159558","27.73588149856895"
"364060411170994738_41047125","monuments","42.37214319278908","42.37214319278908","38.82311290529283"
"364094242048253020_241775838","monuments","58.215696954162865","58.215696954162865","74.66085693536672"
"364152621242290454_216642851","monuments","36.74525823401254","36.74525823401254","4.392915118116964"
"364374032746212428_53078514","monuments","17.548026400102536","17.548026400102536","18.173928830791564"
"364439559192459350_20204365","monuments","0","0","128.54929727882424"
"364446916871121414_242201465","monuments","195.3560916741423","195.3560916741423","182.8099876116022"
"364484903551332132_271137778","monuments","172.526773890384","172.526773890384","172.8858345080952"
"364525163509397132_5572764","monuments","157.64428211371705","157.64428211371705","149.3623926694861"
"364523983599791997_3591242","outside","62.66893075312915","62.66893075312915","62.64570250758256"
"364087286415199375_23975226","people","188.01637190824042","188.01637190824042","175.07061386646157"
"364088808193108263_181730745","people","123.15977829040106","123.15977829040106","123.69593959588188"
"363943443661596254_232369616","basketball","87.32614592678034","87.32614592678034","88.85383826733307"
"363947026055304590_41781412","basketball","199.92734631979144","199.92734631979144","131.3018390362682"
"364086101881265745_17699742","misc","56.51857191678409","56.51857191678409","57.02916613268404"
"364097889769125291_53232588","misc","111.82891195693969","111.82891195693969","96.02606903327772"
"364130798571389647_18002079","misc","15.539311803152628","15.539311803152628","25.632812166260845"
"364379753807356055_28900519","misc","174.10365671322998","174.10365671322998","165.53361954803714"
"364380387836996952_243067346","misc","198.20075611944114","198.20075611944114","208.37440727925153"
"364380917726775349_21910577","misc","157.45365030543806","157.45365030543806","157.75274467085325"
"364382957635044547_23045704","misc","98.72846981930024","98.72846981930024","86.09729163996757"
"364395363364735449_31932529","misc","165.57901875347082","165.57901875347082","181.88396556879835"
"364398948807507925_26808230","misc","47.12109658678286","47.12109658678286","80.82613524712723"
"364401857356229010_200748449","misc","90.56365073262425","90.56365073262425","82.43528130206336"
"364403567825914745_191422433","misc","209.30121961638673","209.30121961638673","213.48687470630955"
"364431329528492451_33201131","misc","83.82696826007094","83.82696826007094","109.17165406467602"
"364440320441105376_225628629","misc","169.63921995813564","169.63921995813564","160.03490110641206"
"364443607497971526_23441284","misc","175.6770686488105","175.6770686488105","148.2638728694092"
"364447107519875658_226152305","misc","134.38636849075138","134.38636849075138","124.99055918663751"
"364451953518181488_11497430","misc","58.57204493998033","58.57204493998033","82.48478149429708"
"364453284615587751_34768872","misc","162.15902003502924","162.15902003502924","162.88829082831376"
"364453707820714540_41663729","misc","215.6284014695205","215.6284014695205","191.83141099577082"
"364454959900700548_44065170","misc","144.87049852620788","144.87049852620788","138.49175530778749"
"364455709247695208_32301177","misc","166.03100303302145","166.03100303302145","166.62443931821093"
"364459694020922020_42356057","misc","203.67911914221023","203.67911914221023","198.84760134990822"
"364467055070389388_10199968","misc","188.9332414883164","188.9332414883164","188.64328890597616"
"364467803836502613_15798955","misc","128.58998675723","128.58998675723","120.78946131829636"
"364475687010177899_1875131","misc","125.2156755948566","125.2156755948566","126.618971335811"
"364480614424621317_209104843","misc","173.70526293305994","173.70526293305994","174.1577171173481"
"364484655778267064_32323998","misc","99.97220086291597","99.97220086291597","93.09359647998629"
"364486368288042071_30669602","misc","47.6641035499167","47.6641035499167","51.905089922679345"
"364491113546114457_33178320","misc","84.20992994147551","84.20992994147551","74.04169336579943"
"364492008610568015_28863300","misc","207.30611089751812","207.30611089751812","208.90303942927923"
"364497189247518020_8463712","misc","213.9634969456191","213.9634969456191","199.42585116835392"
"364506330420161065_6766225","misc","164.37643641334515","164.37643641334515","162.0765624332521"
"364508143923227991_30669602","misc","44.72915331710024","44.72915331710024","51.34574309026443"
"364529193289510464_30669602","misc","61.51723696014358","61.51723696014358","53.72932419155028"
"364523515801884853_47542421","misc","188.0429642445212","188.0429642445212","173.429856038276"
"364532530553129136_49368169","misc","94.5415118116963","94.5415118116963","69.94410269554443"
"364535792528474334_1161231","misc","59.19330172156006","59.19330172156006","47.52328164381219"
"364540913986330713_1689119","misc","104.5260583536247","104.5260583536247","106.05495749498054"
"364543187709987561_21708969","misc","177.39746465034813","177.39746465034813","169.62568883762643"
"364550002287490108_25463500","misc","147.50146311247815","147.50146311247815","128.19012986458188"
"364550243331880381_12716292","misc","79.81468665897728","79.81468665897728","74.49793882694689"
"364550476988660592_43156773","misc","63.87381989832971","63.87381989832971","59.923469605707226"
"364550843311915799_32507879","misc","128.936028877782","128.936028877782","128.42856380024776"
"364554413334576038_43156773","misc","35.13810927421081","35.13810927421081","33.99096501345636"
"364554651296883537_261429375","misc","174.6329723610577","174.6329723610577","163.2946516297149"
"364555891014426597_40383126","misc","30.188122089794525","30.188122089794525","169.45527361271326"
"364559085355779550_144714464","misc","110.91604724678544","110.91604724678544","88.33445469691146"
"364562864615208377_42478084","misc","112.29612542184633","112.29612542184633","109.93935024990385"
"364566300661647271_252575256","misc","43.36336451792045","43.36336451792045","34.94805416720064"
"364566727038984724_202421399","misc","114.9619483959161","114.9619483959161","120.82320902217094"
"363934446946137587_16944140","monuments","63.87823059507028","63.87823059507028","69.33083429450213"
"364026807891332968_51201346","monuments","28.557029347686782","28.557029347686782","47.1986415481225"
"364054756990851576_2478781","monuments","46.27719039685593","46.27719039685593","50.22552223503779"
"364066338722733236_196824022","monuments","35.41140159767609","35.41140159767609","44.967448417275406"
"364072410681454498_5778082","monuments","28.52252338844034","28.52252338844034","26.787805972062007"
"364091980758367945_220942798","monuments","156.50393011235","156.50393011235","149.19571532316624"
"364098824778143763_17715629","monuments","53.75138835490626","53.75138835490626","56.97863001409715"
"364109560589144652_29283923","monuments","63.204963902772434","63.204963902772434","66.28939724037761"
"364122651524344196_8209617","monuments","55.453735742663056","55.453735742663056","33.14168695800758"
"364396162086068135_33507550","monuments","154.6693259002949","154.6693259002949","152.20740954333792"
